video_id,label,split
ZEEDJJGJ9N,1,train
46583,0,train
MHVLR1SCRQ,1,train
03ICKBS17S,1,train
1CAXMOKDOW,1,train
58994,0,train
PY6ZWSWD0H,1,train
WBUE4E3LLP,1,train
1336ARYN25,1,train
ZACA4DYBHE,1,train
08450,0,train
37797,0,train
07217,0,train
38452,0,train
55603,0,train
JPRY7OTR0Z,1,train
15454,0,train
U0ZV4CJVNN,1,train
66452,0,train
SIXWHB8O18,1,train
2093N2M6EG,1,train
34447,0,train
EAHSID61QH,1,train
09649,0,train
50755,0,train
57005,0,train
37721,0,train
1FSAI634AK,1,train
18950,0,train
20514,0,train
K6IM5VR2E0,1,train
56402,0,train
86103E74LN,1,train
06389,0,train
GU56ZNYNUT,1,train
03429,0,train
20044,0,train
CWLGV5CELW,1,train
57073,0,train
11458,0,train
KZ2TT9KU14,1,train
63354,0,train
76A68KS1E5,1,train
965R6ZK4LL,1,train
13408,0,train
NOD77MEMZT,1,train
PS8F4Z0AQW,1,train
Y4SLKF9Z4U,1,train
D43UUAQY1X,1,train
XXYGP31D7Z,1,train
20285,0,train
AV3RK559CT,1,train
08605,0,train
A58ER1273E,1,train
39121,0,train
24CE6WMA5V,1,train
PQDHWEZS42,1,train
69625,0,train
17DZUH47GY,1,train
69084,0,train
05033,0,train
M0ZWBX6GXG,1,train
69837,0,train
PKJEIZKSNM,1,train
RK94PZCV4A,1,train
AKA7PWPQEO,1,train
67219,0,train
15049,0,train
FLT7KBAH0F,1,train
29847,0,train
QTPTCY21JV,1,train
Q3B409JJII,1,train
D28DSFSO3O,1,train
30927,0,train
J5IN081IBA,1,train
VUIWES4OV1,1,train
2DPD6SF6BU,1,train
11854,0,train
HUQDERMQ3S,1,train
16606,0,train
41556,0,train
61488,0,train
50320,0,train
40399,0,train
788MT99KIP,1,train
9DED3AOKKH,1,train
10530,0,train
QU5OPB511O,1,train
36272,0,train
FYU8IP4MI4,1,train
T9N0XCQENR,1,train
ZK5Z80CAI4,1,train
33665,0,train
1GSOH70PZB,1,train
04015,0,train
20199,0,train
42677,0,train
24787,0,train
14039,0,train
42311,0,train
64225,0,train
18658,0,train
30725,0,train
EIFR34FEPL,1,train
XUPBGIWI22,1,train
Z419PVHC4C,1,train
48437,0,train
36711,0,train
BXT3NFSTOA,1,train
YAZGRY0BBQ,1,train
RY8GEZIR88,1,train
33915,0,train
FFDZ8IAAZS,1,train
03002,0,train
GAXA47VRFP,1,train
JAJRWHIFKW,1,train
NJ3AHJ5TSR,1,train
71P7HCNKOH,1,train
56635,0,train
02424,0,train
17756,0,train
45233,0,train
47062,0,train
74C90S0NWK,1,train
51079,0,train
18553,0,train
47255,0,train
COGZMGRLO4,1,train
1NY858GJCU,1,train
AVXLP92LU7,1,train
10899,0,train
37420,0,train
EYBUX22I1V,1,train
QU6UEGMB76,1,train
49381,0,train
7I4GDZE6TJ,1,train
06174,0,train
07358,0,train
CGDDZQVJD0,1,train
G6XNNPMLG9,1,train
1INKK7ODTF,1,train
NJ9CQSMJ8O,1,train
30729,0,train
H4PTCTWTXH,1,train
43020,0,train
09419,0,train
26560,0,train
1UZ1YK43IJ,1,train
5Z8O4BA97Q,1,train
03332,0,train
A02GOTLWV5,1,train
13117,0,train
69907,0,train
NDIM8GS85S,1,train
T813CVV5NU,1,train
07690,0,train
YW0IX41KF9,1,train
25393,0,train
57722,0,train
55141,0,train
65408,0,train
29205,0,train
830HA9RXGM,1,train
44277,0,train
65034,0,train
4E24GPQOIF,1,train
04657,0,train
24361,0,train
CUI3GGY0B8,1,train
GUWRTWFYKF,1,train
29513,0,train
49216,0,train
64008,0,train
FI0RLXR4EN,1,train
25835,0,train
37906,0,train
22752,0,train
08863,0,train
S2LAMOOZEL,1,train
61459,0,train
06470,0,train
S96A9GIEL9,1,train
47145,0,train
49137,0,train
35730,0,train
20874,0,train
N2ZJCFAVZ3,1,train
49952,0,train
46190,0,train
12576,0,train
THN46MZ0GT,1,train
08523,0,train
12136,0,train
51990,0,train
QX6DHVL0N7,1,train
10080,0,train
16239,0,train
46805,0,train
29479,0,train
P8HK34Z20J,1,train
CZ2MXM9N2L,1,train
61761,0,train
ILCPI4ERMX,1,train
45624,0,train
3YRSI0QXFM,1,train
NA3D3A8O3E,1,train
CTCRCMJFSI,1,train
00744,0,train
58199,0,train
JNBQN8WJYM,1,train
A1VWJWFQGT,1,train
VUF2UBTQ4B,1,train
XX2LNL7PDB,1,train
32071,0,train
DB8LRN6QQ3,1,train
37PJGZFMJL,1,train
MUH49YONNL,1,train
03848,0,train
41741,0,train
68206,0,train
78LFZVI1XE,1,train
4FI11WS4KG,1,train
54791,0,train
I4K1DWQY6R,1,train
09339,0,train
27711,0,train
EICK8NFQOA,1,train
31800,0,train
FOO6UNDZV6,1,train
GMKQHMV8ZR,1,train
TK0GEXNC9P,1,train
GJGGKVYSUY,1,train
0PUM4O6RRM,1,train
LNTRFBS8JM,1,train
39545,0,train
OFGI3NTZ70,1,train
ZBY1HE7U0C,1,train
44846,0,train
36021,0,train
63264,0,train
46962,0,train
7SBPGCJ3LE,1,train
17560,0,train
61577,0,train
33541,0,train
38211,0,train
H5N7N4VHU0,1,train
0REYTWJB80,1,train
18170,0,train
QJM00RO8AS,1,train
2GUR8UMNE5,1,train
28407,0,train
37139,0,train
21265,0,train
18338,0,train
11008,0,train
Q02MU5ML8J,1,train
N7X0KT70TD,1,train
9Z8V1PD8MC,1,train
59784,0,train
GT9GLNM5WP,1,train
Q8UK5AT2RS,1,train
B6K38WB4J1,1,train
2TIOF9QINA,1,train
51479,0,train
28208,0,train
14113,0,train
DJCPUSJ115,1,train
25870,0,train
NPZXQMILUY,1,train
25374,0,train
36476,0,train
31780,0,train
7JCD5QB9B5,1,train
5DBJXE1B64,1,train
R4K1CW59F8,1,train
64894,0,train
48693,0,train
3GM24O240O,1,train
A347LQWKLV,1,train
42187,0,train
45166,0,train
053N9UZ9XF,1,train
49804,0,train
L0X8PHGCD1,1,train
DZSX1NIGKX,1,train
11922,0,train
YY34OR7984,1,train
14425,0,train
27968,0,train
18292,0,train
11791,0,train
27221,0,train
BU85BTT9TW,1,train
12832,0,train
27208,0,train
26534,0,train
21620,0,train
01976,0,train
62370,0,train
47378,0,train
U83Z70CY2K,1,train
A9B0JLVPZC,1,train
5L63U73528,1,train
1LSYXOCE76,1,train
I7H0UZWY4E,1,train
44664,0,train
36477,0,train
ELS9QUNB7E,1,train
43758,0,train
06857,0,train
17202,0,train
04131,0,train
32943,0,train
MWSPHLK9LD,1,train
hard_74_0011,1,train
25415,0,train
05469,0,train
63839,0,train
F7O7YXFA0S,1,train
04328,0,train
25136,0,train
53062,0,train
7ZHVDJBKET,1,train
48213,0,train
61363,0,train
67128,0,train
5XELM53DV5,1,train
UUICN02BRQ,1,train
9U3UL68AU6,1,train
99EDQ0BAKP,1,train
Q5HWLEIBK4,1,train
22RA29JI29,1,train
22926,0,train
64205,0,train
S5HO3CW36R,1,train
UC6P7GFUPP,1,train
8T6I84KJN8,1,train
13386,0,train
37889,0,train
33509,0,train
43029,0,train
06392,0,train
31IBDB9A18,1,train
37804,0,train
21584,0,train
17124,0,train
9RXBH0U4YJ,1,train
M75IJ7CH0S,1,train
QSNRUKACLY,1,train
36124,0,train
9RMPOVHXYM,1,train
07112,0,train
IJEFMYDQ5E,1,train
OM8BYIZIKP,1,train
3FQJHGGAYE,1,train
34035,0,train
24516,0,train
69366,0,train
NWJ922SRY2,1,train
08675,0,train
52026,0,train
8IB3C3TH6M,1,train
16561,0,train
64266,0,train
46442,0,train
8QZLXL2TJ8,1,train
55638,0,train
8W859P7PUT,1,train
MOSE3AR7BV,1,train
62920,0,train
V9LYLK9G8U,1,train
53099,0,train
43980,0,train
56943,0,train
29371,0,train
44D9702XP6,1,train
1TSX8PFORR,1,train
67133,0,train
3VMB9BCZKO,1,train
63048,0,train
33253,0,train
32763,0,train
25619,0,train
45528,0,train
66569,0,train
MJC7NFTGHY,1,train
59162,0,train
L8OQN0OFKP,1,train
84COM4DD7V,1,train
15299,0,train
27C14W7Z2M,1,train
RRUNQEDUFU,1,train
24285,0,train
48331,0,train
00548,0,train
8C24APUXYQ,1,train
7TAZV2EG65,1,train
LHIG4T4RPE,1,train
ZINJQQLSAF,1,train
14299,0,train
49640,0,train
UJ5PUC3327,1,train
HH8NPIBJ36,1,train
I8FPQTL5HS,1,train
9J1NI6MTQZ,1,train
DGVG65F514,1,train
41562,0,train
KLBNF9HAQ0,1,train
YYQM82N3S2,1,train
53TKTJZJ9P,1,train
XHPOHSO858,1,train
G4ZII3CLHU,1,train
SC1ENTWS29,1,train
CM04CIW2CO,1,train
62985,0,train
15852,0,train
65911,0,train
VS7HY7YGLQ,1,train
02631,0,train
67150,0,train
11998,0,train
KCAIXRFCAE,1,train
UQ7ICGBS1Y,1,train
VF3OYFUPSJ,1,train
2F9RZQOUI5,1,train
6LYCKH0ZES,1,train
11FJAABECA,1,train
28022,0,train
44JVKQ90ZC,1,train
58832,0,train
VQ4E30UHJU,1,train
CWEGBE5P8J,1,train
50658,0,train
IKJP5Q9WL2,1,train
1KVP4V9T40,1,train
VLFD3KHUVW,1,train
L1H3PU8PVR,1,train
7S9Y94TQYO,1,train
7S21C881WG,1,train
KS5MO5ENKQ,1,train
37916,0,train
14555,0,train
D71IH2DHCS,1,train
52254,0,train
IHDGGTG1JD,1,train
66495,0,train
OJJJX2W5U4,1,train
64573,0,train
01894,0,train
35420,0,train
03271,0,train
65068,0,train
28146,0,train
QN8G2OVPAM,1,train
50279,0,train
34455,0,train
07933,0,train
MWB4WYY3PN,1,train
0B9YONMNWF,1,train
KQEJEU8WNT,1,train
39014,0,train
8SZKL4AEQN,1,train
FQKRWCV5V1,1,train
17461,0,train
48115,0,train
MXDQXVEFFN,1,train
64606,0,train
TJRI3JBVR5,1,train
30110,0,train
EVP67RUVDC,1,train
CLGF7PM1FT,1,train
18619,0,train
51297,0,train
8FCXAIGEVF,1,train
RKJ1SGSORM,1,train
63754,0,train
15439,0,train
8GEOS7STN1,1,train
38443,0,train
J8X0Q8ZKZX,1,train
06444,0,train
11374,0,train
16801,0,train
41567,0,train
31703,0,train
35662,0,train
33851,0,train
41896,0,train
24289,0,train
LPC7RCEXYC,1,train
36896,0,train
G0MPSDFNJ3,1,train
16781,0,train
23046,0,train
69219,0,train
EQIENDIXZE,1,train
50002,0,train
HSB7U8T0EV,1,train
17570,0,train
18683,0,train
SUL6BHR9I6,1,train
58965,0,train
7LSBQSJE93,1,train
NJNJYITJVT,1,train
6P743LGIW7,1,train
34268,0,train
GFYE2NQT89,1,train
56928,0,train
J50GZ89XMD,1,train
43874,0,train
65551,0,train
60916,0,train
KUARAE321O,1,train
28607,0,train
9KCJUE80YU,1,train
KCT32A89EZ,1,train
52543,0,train
29961,0,train
KSZS7HX0NB,1,train
15878,0,train
00966,0,train
31206,0,train
R2BWEO1ZL0,1,train
32287,0,train
Y77EEO1TO2,1,train
6KRSKND2ZY,1,train
4XVWA0Q53Q,1,train
HP8IE5OQQM,1,train
PWYOHSWO8X,1,train
08510,0,train
69861,0,train
NYV6T674K7,1,train
48621,0,train
28339,0,train
1KITCEC9XU,1,train
25045,0,train
25582,0,train
17487,0,train
45043,0,train
56063,0,train
FSPCK3JBUM,1,train
12835,0,train
15459,0,train
FY50620NAN,1,train
64408,0,train
67248,0,train
2YEFI1F27Q,1,train
7VV444OXLT,1,train
24973,0,train
41861,0,train
16297,0,train
YE0ECU7HDA,1,train
20665,0,train
UF8ZYDI3XE,1,train
53750,0,train
FCG07QH0EB,1,train
10585,0,train
38662,0,train
AXI36ECLXR,1,train
48557,0,train
LIJGM39E3Q,1,train
47561,0,train
JHNCCIXXWZ,1,train
J0LH5W0CTB,1,train
UJFJQNQOIO,1,train
7W6I3OIMH8,1,train
41553,0,train
1ZKI8UAH0W,1,train
FV71GQL9SH,1,train
21832,0,train
TX4XPG1V0N,1,train
19303,0,train
3IRO24VPDY,1,train
18159,0,train
I4T8TL4JVC,1,train
49295,0,train
1CP9GZQS7Q,1,train
706DKL8UPQ,1,train
Z676AZE43G,1,train
40346,0,train
47530,0,train
7S3BGFSRUG,1,train
09647,0,train
26481,0,train
02899,0,train
66143,0,train
17979,0,train
D94II6579R,1,train
L9EXW300TN,1,train
OXFX2STVMZ,1,train
CYCJW6SKKD,1,train
69179,0,train
13076,0,train
02792,0,train
CCP0YAY649,1,train
CTZNZKCXR2,1,train
05707,0,train
1PMKQC9KX4,1,train
02595,0,train
S9IA00SB9O,1,train
N62T3WEK3Y,1,train
G0U3EWWI89,1,train
KY20K0E7E1,1,train
G6R184UH45,1,train
V8EME0EHSW,1,train
32869,0,train
26397,0,train
15083,0,train
5X7OC5PLYJ,1,train
12564,0,train
11895,0,train
04594,0,train
F5CVBFKDXT,1,train
10825,0,train
739RSCBN0O,1,train
real_00129,0,train
69762,0,train
44465,0,train
AB7V9JV1G3,1,train
49592,0,train
61724,0,train
C11UFJ71YB,1,train
60646,0,train
B3SYUN7WO1,1,train
01249,0,train
25754,0,train
Q1IF2DGZ21,1,train
13667,0,train
28154,0,train
55446,0,train
2CA7FZH5V7,1,train
42994,0,train
23991,0,train
69O9ESNPLX,1,train
VZPQC8AMFX,1,train
GBKJ24GL5C,1,train
26884,0,train
E9CKGUZMDM,1,train
32589,0,train
43318,0,train
24076,0,train
KADW8AQQAV,1,train
A64AR3ZUK7,1,train
50791,0,train
9BKQ37Q4J0,1,train
53442,0,train
21355,0,train
42599,0,train
HJEJ1FSNYK,1,train
17455,0,train
20242,0,train
D2KP4Y29L0,1,train
EL4LNWO4OD,1,train
37952,0,train
36309,0,train
SQ1RDFLYPS,1,train
6130DWMC0S,1,train
X0ZJNVPN34,1,train
Z34PA1CZ5J,1,train
50606,0,train
00991,0,train
01962,0,train
TDWGVOE2S6,1,train
03677,0,train
OEJI297SFI,1,train
FS1OAIF7SC,1,train
5SAM0QJWTV,1,train
PALXE11PKG,1,train
DP1ZSFQVS2,1,train
03309,0,train
5GKV45JQUV,1,train
44665,0,train
mid_8_1111,1,train
15430,0,train
50457,0,train
ID2R0L4K7H,1,train
59277,0,train
SY3O9ZKGHB,1,train
20482,0,train
26548,0,train
R5ZM6UMTN2,1,train
63995,0,train
9XCTZXGU0O,1,train
85MF30MI8B,1,train
S68DOWMY12,1,train
33803,0,train
43876,0,train
44090,0,train
52079,0,train
08805,0,train
QA27F384B6,1,train
29819,0,train
B8NT6V9U48,1,train
67902,0,train
Q897ZVXH91,1,train
QC0302C9I9,1,train
58025,0,train
DIQQ8G5WE4,1,train
28096,0,train
64533,0,train
mid_438_0010,1,train
68051,0,train
WI0XG16K5H,1,train
54199,0,train
T62NTLWFCM,1,train
40793,0,train
VX8Y2CO1WZ,1,train
HR0ZMTUBEE,1,train
FYDVH3WBHA,1,train
11XMHJRGNK,1,train
11447,0,train
52645,0,train
KWDXIBR4WH,1,train
05845,0,train
29553,0,train
2FSIACO7WR,1,train
762RR3X2YN,1,train
12854,0,train
53852,0,train
17320,0,train
15783,0,train
08184,0,train
12183,0,train
WGO1A7VP99,1,train
21278,0,train
67317,0,train
13302,0,train
65849,0,train
MJH4Z0WHMI,1,train
A9BQF8D47L,1,train
JSJVRPZGOO,1,train
64549,0,train
JPYYQJKHQD,1,train
S21EC875EW,1,train
B58TUOLBNW,1,train
46634,0,train
55610,0,train
02238,0,train
real_00262,0,train
QZ10BLAEPR,1,train
62886,0,train
52431,0,train
SVZ3BBEKPA,1,train
HYUEGVKB8W,1,train
64774,0,train
GWV2SVJ52K,1,train
02620,0,train
ZIJBSD0MB6,1,train
22052,0,train
V8HITGZYBD,1,train
50501,0,train
ZNDMO3K08R,1,train
26094,0,train
LBBJRVKU7W,1,train
41606,0,train
36428,0,train
44K3173POO,1,train
FKJEBM7JLH,1,train
55152,0,train
GWQ27U9W2W,1,train
13137,0,train
49848,0,train
13014,0,train
16030,0,train
M9IKLTUB1X,1,train
05899,0,train
SXF0Z9CTML,1,train
66507,0,train
38705,0,train
40816,0,train
NO4JEM0ZZV,1,train
69657,0,train
12923,0,train
ZT63Z9PXSN,1,train
57198,0,train
E838TLJ5GE,1,train
1NDH9WTXES,1,train
07307,0,train
79AD424KAR,1,train
RFW3VK7D8S,1,train
14168,0,train
28741,0,train
15103,0,train
28082,0,train
C7PRFUKF0I,1,train
EKQXLYKUQK,1,train
Z64ROL04T8,1,train
KGBPMEKERZ,1,train
19515,0,train
54853,0,train
11274,0,train
4I3DWZQYOL,1,train
96G00OIFU2,1,train
29447,0,train
UBL723XVH6,1,train
933P1J07FO,1,train
65820,0,train
2W25SVBTNB,1,train
18336,0,train
X3XIHBHHCK,1,train
JDD56EDF94,1,train
CFL7U21PBL,1,train
08746,0,train
21321,0,train
39703,0,train
IOCR2FK6KN,1,train
39106,0,train
08252,0,train
B8IV3BSHII,1,train
43106,0,train
2OH3QIZVY5,1,train
53688,0,train
28946,0,train
RINIX0X06I,1,train
22618,0,train
01541,0,train
QSX9E86KQH,1,train
14WNKMSZ1P,1,train
49475,0,train
35799,0,train
NJX53AER2J,1,train
81CG7ZP1ET,1,train
8HYJB1KQ9Z,1,train
58572,0,train
EJ1MXTRX51,1,train
54765,0,train
49990,0,train
18604,0,train
44253,0,train
KM0PA59TD0,1,train
15210,0,train
RVUD7N85LY,1,train
K7KV12O6K1,1,train
56307,0,train
67079,0,train
VU3QSANKEW,1,train
39566,0,train
K5E4ZTB805,1,train
35604,0,train
59085,0,train
7FC55U9TY6,1,train
GUWO77DL27,1,train
30410,0,train
33181,0,train
56959,0,train
U8ZBRAIX33,1,train
MDPAR7PP6A,1,train
VDM9H2M40X,1,train
0DIV9E650A,1,train
7CF8T2XLZ8,1,train
6KVP63WGAU,1,train
51684,0,train
3Q1WMM9B29,1,train
46825,0,train
35042,0,train
4SW0RESIHY,1,train
32059,0,train
0GAHWW1EWK,1,train
59223,0,train
34570,0,train
38527,0,train
YO8F1RDICB,1,train
57ZZEL00EF,1,train
31644,0,train
ETQQTX06UN,1,train
TIFMLVY2KN,1,train
20798,0,train
3RTR6NYENR,1,train
37152,0,train
69851,0,train
4BQVGYH7TE,1,train
51975,0,train
8UG4QDE1FE,1,train
51887,0,train
SIS6RAVS03,1,train
00850,0,train
55707,0,train
HDSAZN9ZY9,1,train
M6L9WQL3DY,1,train
TLFEHO5LW6,1,train
61200,0,train
XAGCOS3GJ1,1,train
YV0MAG8O2M,1,train
37911,0,train
12819,0,train
GAWK0BBJE5,1,train
2Q3NTHX5OJ,1,train
GQ6A5GUB5C,1,train
KY2OPZ3ATR,1,train
AEIL5CAMT0,1,train
26285,0,train
00236,0,train
PDRRHBW8IH,1,train
61470,0,train
mid_120_1100,1,train
F0MXJOU21S,1,train
IFDS9P29EG,1,train
56764,0,train
26836,0,train
26196,0,train
04914,0,train
XJFZCP9F7M,1,train
THXRWFOEMF,1,train
17720,0,train
SBL8Y1J64V,1,train
LLW0VYG2XN,1,train
AQRDAVTV9I,1,train
6W3XUE7QLN,1,train
17102,0,train
01868,0,train
4Q4AFURQS2,1,train
43365,0,train
45787,0,train
36716,0,train
HB03DXFSDS,1,train
57988,0,train
57829,0,train
JZ3XDEJOKG,1,train
F8CR5RMRIT,1,train
38898,0,train
54944,0,train
35872,0,train
2BMQK415X8,1,train
TH80YPQ6AC,1,train
ZI0K0W3407,1,train
BUQLHRNORA,1,train
04195,0,train
5GJYNUHNIE,1,train
HJVKYZ9Y17,1,train
62525,0,train
P72L8HP7O5,1,train
24082,0,train
2N3NJMLGGM,1,train
ITNPK5MJCZ,1,train
992ANOBR98,1,train
G1YGKNG3OU,1,train
12090,0,train
45592,0,train
26628,0,train
37594,0,train
26281,0,train
03798,0,train
25501,0,train
KG199COLW2,1,train
real_00857,0,train
13177,0,train
JMMEQLSNBL,1,train
A9XFLO9D8W,1,train
64616,0,train
21707,0,train
HXAUP01WI7,1,train
MIG07KCQJZ,1,train
61193,0,train
44259,0,train
55178,0,train
83A5WKKOUM,1,train
16434,0,train
875LHTOWR6,1,train
57066,0,train
WWT6VEAVHK,1,train
DGQVHFJ0EC,1,train
31960,0,train
L6BK2VPQNI,1,train
50510,0,train
26046,0,train
W1JKL6C5OW,1,train
5C0FSG0F71,1,train
KWUSD8VFNC,1,train
SFE10MOSNK,1,train
41785,0,train
14621,0,train
MIM8TSAP37,1,train
G8CEZ9DXE1,1,train
01117,0,train
I3N35VN5W5,1,train
MQ13L83YMN,1,train
1GDMG8474Z,1,train
13466,0,train
16156,0,train
37153,0,train
04690,0,train
82B605KCDK,1,train
59158,0,train
63113,0,train
WBM9N7J65C,1,train
56289,0,train
39374,0,train
38232,0,train
01706,0,train
E0QKL2GAPX,1,train
1U7NBXHFJF,1,train
UW41381PQA,1,train
H6VJ1SR6MT,1,train
V4G5JQG48K,1,train
43CPI3W4JS,1,train
27957,0,train
7CA1A6QK07,1,train
47445,0,train
35574,0,train
EM0UFNZUS5,1,train
real_00416,0,train
30121,0,train
6BZEVGL408,1,train
39321,0,train
17366,0,train
AS06U17YYF,1,train
17637,0,train
11530,0,train
29668,0,train
48057,0,train
22444,0,train
2BN09E2GE9,1,train
16878,0,train
GJPLHZYDQ9,1,train
BLRC3MZF7P,1,train
16892,0,train
12948,0,train
GIUNCJ8NJ7,1,train
6LW4FTER9Q,1,train
1W441VAF77,1,train
GO5BJ081WR,1,train
64027,0,train
07275,0,train
C9J674NDOJ,1,train
EXXYIHFRY5,1,train
ZMZ0JI9ZT2,1,train
38H8NCPXDJ,1,train
KOCNCUKZ8J,1,train
VQ7NPW8B9G,1,train
A03IH8AAS9,1,train
UA61ZXU7O2,1,train
3T7NTIM9CE,1,train
hard_4_1111,1,train
SQKJQ6IDER,1,train
3QP6CUWKCI,1,train
23327,0,train
27200,0,train
ALN2PKE45F,1,train
VMRRNI9FNV,1,train
12DOYWDP8Q,1,train
US3L4AYOVR,1,train
BN1UY9WT3S,1,train
27258,0,train
29517,0,train
BYJU8HT1DY,1,train
24705,0,train
27349,0,train
12915,0,train
44046,0,train
69302,0,train
10790,0,train
8ADDMR1A30,1,train
32724,0,train
44993,0,train
A0IUI6EL24,1,train
VTWCQLGHH5,1,train
32309,0,train
1IX3MILJV6,1,train
55568,0,train
PQ6ZO2HTEI,1,train
6MBFF9G3DI,1,train
BETW8E10XB,1,train
03691,0,train
40162,0,train
15323,0,train
3QQIYRJ2Y8,1,train
27698,0,train
H6ZGDZ9JQW,1,train
56974,0,train
O8Y8KZAL6N,1,train
RBF0OTBPDM,1,train
27125,0,train
ESMZXENSUX,1,train
4YZ3BNUGVK,1,train
JEW0S5QZUR,1,train
68535,0,train
41480,0,train
B4WEM3J3KS,1,train
60765,0,train
33024,0,train
7RXJVB0KR1,1,train
60191,0,train
26769,0,train
28509,0,train
7EFAA1OETG,1,train
35531,0,train
08616,0,train
5PSYKA4WIJ,1,train
M5PH84G85X,1,train
43714,0,train
57998,0,train
V5YQC6LRHW,1,train
13471,0,train
01696,0,train
WZZQO6R6WR,1,train
52816,0,train
28381,0,train
2S0NT07S63,1,train
25880,0,train
29884,0,train
24537,0,train
FOPGZ6HH95,1,train
34585,0,train
9H1PMZNJNJ,1,train
RQXAS16OJN,1,train
VWT0Q7O6O5,1,train
52108,0,train
63T546JZW5,1,train
19943,0,train
25277,0,train
EJW0120QNN,1,train
YBM9AKEMWI,1,train
33810,0,train
63583,0,train
2VFPHQ9TSB,1,train
64682,0,train
N6ZDHT0WA7,1,train
XWMBMETVQW,1,train
42148,0,train
41500,0,train
J7A1WANW0Z,1,train
J7JGKUQI5X,1,train
34KEYMM4ST,1,train
SE5L3YQFGL,1,train
23982,0,train
IK3H5VQR9T,1,train
43844,0,train
OBBO70EPI2,1,train
KUG3KO6B9K,1,train
82O2NPJLVZ,1,train
W5N4NYF1WT,1,train
KOXRTF35ZM,1,train
MJQ3NPFFW4,1,train
60783,0,train
55487,0,train
36207,0,train
OCOUF13EN7,1,train
QNH8LKYYGH,1,train
7067UOV06M,1,train
57O3SMCNCU,1,train
5OLBVRP1CK,1,train
DPHBX7RYGD,1,train
J0DE0JRJ3D,1,train
60639,0,train
02981,0,train
OJ5DXM9MZX,1,train
EZJ8SW54KU,1,train
56279,0,train
31604,0,train
XHRNAQVW5T,1,train
3SZT143NZ6,1,train
31069,0,train
WSJ2S16VR0,1,train
WV4NP3UA7B,1,train
03686,0,train
EICFKULX3W,1,train
27427,0,train
U2ZT3NYN3J,1,train
I8MJLLSSK7,1,train
14774,0,train
14273,0,train
48705,0,train
33053,0,train
OS78BY14MU,1,train
19160,0,train
AK39YBXCA5,1,train
8OO61HMHLR,1,train
29366,0,train
61894,0,train
39RS8RN9X0,1,train
39574,0,train
G0TUEDVXG8,1,train
LX57F5SOIT,1,train
JE75D1HLIV,1,train
J1HTEQG58J,1,train
HUYI2BZ936,1,train
27484,0,train
22800,0,train
59509,0,train
DTA91PRW8D,1,train
G8KC3QSGW7,1,train
11386,0,train
39714,0,train
KYMYY10B03,1,train
69075,0,train
UUA57O58JE,1,train
QTWL9B0HJ5,1,train
66166,0,train
K2WIODAPZI,1,train
2GQLVBSE57,1,train
P6JDVZ2Q96,1,train
38657,0,train
059D5BCDKO,1,train
12150,0,train
36OMNBZUW9,1,train
BYLVSDRZ7H,1,train
39620,0,train
25808,0,train
H8FKEYNFIT,1,train
30396,0,train
27037,0,train
395VAXM2SG,1,train
67668,0,train
BMZHNRUW7D,1,train
ZYM62YYASR,1,train
05566,0,train
YQ0VHSO1SW,1,train
MJ3GYAZ3TM,1,train
07575,0,train
PESK7HSXC0,1,train
OIEK0C3KPB,1,train
KW6ZOSVL5J,1,train
BIQVD37UVQ,1,train
25327,0,train
16113,0,train
H17KYFR8JH,1,train
QIM68T8YSA,1,train
00900,0,train
20501,0,train
26589,0,train
ZE0HJH2W3Q,1,train
0I7U6TMKR3,1,train
66128,0,train
JCCDIGN0I3,1,train
GQFWE53XK8,1,train
2SZAHDJBM1,1,train
24075,0,train
XXREDQWNCC,1,train
L2ILW2II0X,1,train
54139,0,train
53359,0,train
Q6VENCFQ60,1,train
61186,0,train
43417,0,train
XGNTI2EB1B,1,train
T2HA6ZCM67,1,train
D3ST3E8VFT,1,train
WRNIXMIOTO,1,train
ZRL3YY3A0S,1,train
KZPMITCSO4,1,train
58395,0,train
09836,0,train
98S631AKNL,1,train
EKP6BYL6IA,1,train
60725,0,train
SL7DL065AD,1,train
68836,0,train
47717,0,train
EYXWYR3V0Z,1,train
33360,0,train
45619,0,train
OAO5RU9E88,1,train
56758,0,train
67347,0,train
13929,0,train
29304,0,train
YK9LZH7VXD,1,train
25792,0,train
59176,0,train
06065,0,train
F03MK8P4JA,1,train
67198,0,train
VICQLC1AAU,1,train
KKREE0BWIJ,1,train
61703,0,train
YHL4B0ILEE,1,train
50017,0,train
57041,0,train
24153,0,train
QO3AJHHUVI,1,train
KMAPXW94SA,1,train
30322,0,train
6AF61RJWBX,1,train
8QGMBXHPPD,1,train
1YISDATJ0Q,1,train
DAZUHP2MOT,1,train
23048,0,train
05209,0,train
02679,0,train
CAZX1OCV5C,1,train
21145,0,train
13390,0,train
12788,0,train
LS8887257L,1,train
44899,0,train
54222,0,train
2R7FXFG3LT,1,train
OHQ9YZSDWE,1,train
4JGTOINPKA,1,train
00030,0,train
G3FEGG72OF,1,train
WQSL7CSDDQ,1,train
57110,0,train
14732,0,train
61646,0,train
24396,0,train
IM1BSSBVBD,1,train
RRGJX27NQU,1,train
TNPUDU1I6R,1,train
T5LDFV0Q9N,1,train
FQBCJ6DBRL,1,train
E02GNCMMQS,1,train
D1RE5KUYVH,1,train
FJ7Z4YUO7R,1,train
OHWQ58J6EI,1,train
K0MM2ZDVR8,1,train
18674,0,train
59641,0,train
